Iterations	Guesses
1070 	 3.5982
1071 	 3.5982
1072 	 3.5982
1073 	 3.5982
1074 	 3.5982
1075 	 3.5982
1076 	 3.5982
1077 	 3.5982
1078 	 3.5982
1079 	 3.5982
1080 	 3.5982
1081 	 3.5982
1082 	 3.5982
1083 	 3.5982
1084 	 3.5982
1085 	 3.5982
1086 	 3.5982
1087 	 3.5982
1088 	 3.5982
1089 	 3.5982
1090 	 3.5982
1091 	 3.5982
1092 	 3.5982
1093 	 3.5982
1094 	 3.5982
1095 	 3.5982
1096 	 3.5982
1097 	 3.5982
1098 	 3.5982
1099 	 3.5982
1100 	 3.5982
1101 	 3.5982
1102 	 3.5982
1103 	 3.5982
1104 	 3.5982
1105 	 3.5982
1106 	 3.5982
1107 	 3.5982
1108 	 3.5972
1109 	 3.5972
1110 	 3.5972
1111 	 3.5826
1112 	 3.5826
1113 	 3.5826
1114 	 3.5826
1115 	 3.5817
1116 	 3.5817
1117 	 3.5817
1118 	 3.5817
1119 	 3.5817
1120 	 3.5817
1121 	 3.5817
1122 	 3.5817
1123 	 3.5817
1124 	 3.5817
1125 	 3.5817
1126 	 3.5817
1127 	 3.5817
1128 	 3.5817
1129 	 3.5817
1130 	 3.5817
1131 	 3.5817
1132 	 3.5817
1133 	 3.5817
1134 	 3.5817
1135 	 3.5817
1136 	 3.5817
1137 	 3.5817
1138 	 3.5817
1139 	 3.5817
1140 	 3.5817
1141 	 3.5817
1142 	 3.5817
1143 	 3.5817
1144 	 3.5817
1145 	 3.5817
1146 	 3.5817
1147 	 3.5817
1148 	 3.5817
1149 	 3.5817
1150 	 3.5817
1151 	 3.5817
1152 	 3.5817
1153 	 3.5817
1154 	 3.5817
1155 	 3.5817
1156 	 3.5817
1157 	 3.5817
1158 	 3.5817
1159 	 3.5817
1160 	 3.5817
1161 	 3.5817
1162 	 3.5817
1163 	 3.5817
1164 	 3.5817
1165 	 3.5817
1166 	 3.5817
1167 	 3.5817
1168 	 3.5817
1169 	 3.5817
1170 	 3.5817
1171 	 3.5817
1172 	 3.5817
1173 	 3.5817
1174 	 3.5817
1175 	 3.5817
1176 	 3.5817
1177 	 3.5817
1178 	 3.5817
1179 	 3.5817
1180 	 3.5817
1181 	 3.5817
1182 	 3.5817
1183 	 3.5817
1184 	 3.5817
1185 	 3.5817
1186 	 3.5817
1187 	 3.5817
1188 	 3.5817
1189 	 3.5817
1190 	 3.5817
1191 	 3.5817
1192 	 3.5817
1193 	 3.5817
1194 	 3.5817
1195 	 3.5817
1196 	 3.5817
1197 	 3.5817
1198 	 3.5817
1199 	 3.5817
1200 	 3.5817
1201 	 3.5817
1202 	 3.5817
1203 	 3.5817
1204 	 3.5817
1205 	 3.5817
1206 	 3.5817
1207 	 3.5817
1208 	 3.5817
1209 	 3.5817
1210 	 3.5817
1211 	 3.5817
1212 	 3.5817
1213 	 3.5817
1214 	 3.5817
1215 	 3.5817
1216 	 3.5817
1217 	 3.5817
1218 	 3.5817
1219 	 3.5817
1220 	 3.5817
1221 	 3.5817
1222 	 3.5817
1223 	 3.5817
1224 	 3.5817
1225 	 3.5817
1226 	 3.5817
1227 	 3.5817
1228 	 3.5817
1229 	 3.5817
1230 	 3.5817
1231 	 3.5817
1232 	 3.5817
1233 	 3.5817
1234 	 3.5817
1235 	 3.5817
1236 	 3.5817
1237 	 3.5817
1238 	 3.5817
1239 	 3.5817
1240 	 3.5817
1241 	 3.5817
1242 	 3.5817
1243 	 3.5817
1244 	 3.5817
1245 	 3.5817
1246 	 3.5817
1247 	 3.5817
1248 	 3.5817
1249 	 3.5817
1250 	 3.5817
1251 	 3.5817
1252 	 3.5817
1253 	 3.5817
1254 	 3.5817
1255 	 3.5817
1256 	 3.5817
1257 	 3.5817
1258 	 3.5817
1259 	 3.5817
1260 	 3.5817
1261 	 3.5817
1262 	 3.5817
1263 	 3.5817
1264 	 3.5817
1265 	 3.5817
1266 	 3.5817
1267 	 3.5817
1268 	 3.5817
1269 	 3.5817
1270 	 3.5817
1271 	 3.5817
1272 	 3.5817
1273 	 3.5817
1274 	 3.5817
1275 	 3.5817
1276 	 3.5817
1277 	 3.5817
1278 	 3.5817
1279 	 3.5817
1280 	 3.5817
1281 	 3.5817
1282 	 3.5817
1283 	 3.5817
1284 	 3.5817
1285 	 3.5817
1286 	 3.5817
1287 	 3.5817
1288 	 3.5817
1289 	 3.5817
1290 	 3.5817
1291 	 3.5817
1292 	 3.5817
1293 	 3.5817
1294 	 3.5817
1295 	 3.5817
1296 	 3.5817
1297 	 3.5817
1298 	 3.5817
1299 	 3.5817
1300 	 3.5817
1301 	 3.5817
1302 	 3.5817
1303 	 3.5817
1304 	 3.5817
1305 	 3.5817
1306 	 3.5817
1307 	 3.5817
1308 	 3.5817
1309 	 3.5817
1310 	 3.5817
1311 	 3.5817
1312 	 3.5817
1313 	 3.5817
1314 	 3.5817
1315 	 3.5817
1316 	 3.5817
1317 	 3.5817
1318 	 3.5817
1319 	 3.5817
1320 	 3.5817
1321 	 3.5817
1322 	 3.5817
1323 	 3.5817
1324 	 3.5817
1325 	 3.5817
1326 	 3.5817
1327 	 3.5817
1328 	 3.5817
1329 	 3.5817
1330 	 3.5817
1331 	 3.5817
1332 	 3.5817
1333 	 3.5817
1334 	 3.5817
1335 	 3.5817
1336 	 3.5801
1337 	 3.5801
1338 	 3.5801
1339 	 3.5801
1340 	 3.5801
1341 	 3.5801
1342 	 3.5801
1343 	 3.5801
1344 	 3.5801
1345 	 3.5801
1346 	 3.5801
1347 	 3.5801
1348 	 3.5801
1349 	 3.5801
1350 	 3.5801
1351 	 3.5801
1352 	 3.5801
1353 	 3.5801
1354 	 3.5801
1355 	 3.5801
1356 	 3.5801
1357 	 3.5801
1358 	 3.5801
1359 	 3.5801
1360 	 3.5798
1361 	 3.5798
1362 	 3.5747
1363 	 3.5747
1364 	 3.5747
1365 	 3.5747
1366 	 3.5747
1367 	 3.5747
1368 	 3.5747
1369 	 3.5744
1370 	 3.5738
1371 	 3.5738
1372 	 3.5738
1373 	 3.5738
1374 	 3.5738
1375 	 3.5738
1376 	 3.5738
1377 	 3.5738
1378 	 3.5738
1379 	 3.5738
1380 	 3.5738
1381 	 3.5738
1382 	 3.5738
1383 	 3.5738
1384 	 3.5738
1385 	 3.5738
1386 	 3.5738
1387 	 3.5738
1388 	 3.5738
1389 	 3.5738
1390 	 3.5738
1391 	 3.5738
1392 	 3.5738
1393 	 3.5738
1394 	 3.5738
1395 	 3.5738
1396 	 3.5738
1397 	 3.5738
1398 	 3.5738
1399 	 3.5738
1400 	 3.5738
1401 	 3.5738
1402 	 3.5738
1403 	 3.5738
1404 	 3.5738
1405 	 3.5738
1406 	 3.5738
1407 	 3.5738
1408 	 3.5738
1409 	 3.5738
1410 	 3.5738
1411 	 3.5738
1412 	 3.5738
1413 	 3.5738
1414 	 3.5738
1415 	 3.5738
1416 	 3.5738
1417 	 3.5738
1418 	 3.5738
1419 	 3.5738
1420 	 3.5738
1421 	 3.5738
1422 	 3.5738
1423 	 3.5738
1424 	 3.5738
1425 	 3.5738
1426 	 3.5738
1427 	 3.5738
1428 	 3.5738
1429 	 3.5738
1430 	 3.5738
1431 	 3.5738
1432 	 3.5735
1433 	 3.5735
1434 	 3.5735
1435 	 3.5735
1436 	 3.5735
1437 	 3.5735
1438 	 3.5735
1439 	 3.5735
1440 	 3.5735
1441 	 3.5735
1442 	 3.5735
1443 	 3.5735
1444 	 3.5735
1445 	 3.5735
1446 	 3.5735
1447 	 3.5735
1448 	 3.5735
1449 	 3.5735
1450 	 3.5735
1451 	 3.5735
1452 	 3.5735
1453 	 3.5735
1454 	 3.5735
1455 	 3.5735
1456 	 3.5735
1457 	 3.5731
1458 	 3.5731
1459 	 3.5731
1460 	 3.5731
1461 	 3.5731
1462 	 3.5731
