Iterations	Guesses
1232 	 3.5548
1233 	 3.5548
1234 	 3.5548
1235 	 3.5548
1236 	 3.5548
1237 	 3.5548
1238 	 3.5548
1239 	 3.5548
1240 	 3.5548
1241 	 3.5548
1242 	 3.5548
1243 	 3.5548
1244 	 3.5548
1245 	 3.5548
1246 	 3.5548
1247 	 3.5548
1248 	 3.5548
1249 	 3.5548
1250 	 3.5548
1251 	 3.5548
1252 	 3.5548
1253 	 3.5548
1254 	 3.5548
1255 	 3.5548
1256 	 3.5548
1257 	 3.5548
1258 	 3.5548
1259 	 3.5548
1260 	 3.5548
1261 	 3.5548
1262 	 3.5548
1263 	 3.5548
1264 	 3.5548
1265 	 3.5548
1266 	 3.5548
1267 	 3.5548
1268 	 3.5548
1269 	 3.5548
1270 	 3.5548
1271 	 3.5548
1272 	 3.5545
1273 	 3.5545
1274 	 3.5545
1275 	 3.5545
1276 	 3.5545
1277 	 3.5541
1278 	 3.5541
1279 	 3.5541
1280 	 3.5541
1281 	 3.5541
1282 	 3.5541
1283 	 3.5541
1284 	 3.5541
1285 	 3.5541
1286 	 3.5541
1287 	 3.5541
1288 	 3.5541
1289 	 3.5541
1290 	 3.5541
1291 	 3.5541
1292 	 3.5541
1293 	 3.5541
1294 	 3.5541
1295 	 3.5541
1296 	 3.5541
1297 	 3.5541
1298 	 3.5541
1299 	 3.5541
1300 	 3.5541
1301 	 3.5541
1302 	 3.5541
1303 	 3.5541
1304 	 3.5541
1305 	 3.5541
1306 	 3.5541
1307 	 3.5541
1308 	 3.5541
1309 	 3.5541
1310 	 3.5541
1311 	 3.5541
1312 	 3.5541
1313 	 3.5541
1314 	 3.5541
1315 	 3.5541
1316 	 3.5541
1317 	 3.5541
1318 	 3.5541
1319 	 3.5541
1320 	 3.5541
1321 	 3.5541
1322 	 3.5541
1323 	 3.5541
1324 	 3.5541
1325 	 3.5541
1326 	 3.5541
1327 	 3.5541
1328 	 3.5541
1329 	 3.5541
1330 	 3.5541
1331 	 3.5541
1332 	 3.5541
1333 	 3.5541
1334 	 3.5541
1335 	 3.5541
1336 	 3.5541
1337 	 3.5541
1338 	 3.5541
1339 	 3.5541
1340 	 3.5541
1341 	 3.5541
1342 	 3.5541
1343 	 3.5541
1344 	 3.5541
1345 	 3.5541
1346 	 3.5541
1347 	 3.5541
1348 	 3.5541
1349 	 3.5541
1350 	 3.5541
1351 	 3.5541
1352 	 3.5541
1353 	 3.5541
1354 	 3.5541
1355 	 3.5541
1356 	 3.5541
1357 	 3.5541
1358 	 3.5541
1359 	 3.5541
1360 	 3.5541
1361 	 3.5541
1362 	 3.5541
1363 	 3.5541
1364 	 3.5541
1365 	 3.5541
1366 	 3.5541
1367 	 3.5541
1368 	 3.5541
1369 	 3.5541
1370 	 3.5541
1371 	 3.5541
1372 	 3.5541
1373 	 3.5541
1374 	 3.5541
1375 	 3.5541
1376 	 3.5541
1377 	 3.5541
1378 	 3.5541
1379 	 3.5541
1380 	 3.5541
1381 	 3.5541
1382 	 3.5541
1383 	 3.5541
1384 	 3.5541
1385 	 3.5541
1386 	 3.5541
1387 	 3.5541
1388 	 3.5541
1389 	 3.5541
1390 	 3.5541
1391 	 3.5541
1392 	 3.5541
1393 	 3.5541
1394 	 3.5541
1395 	 3.5541
1396 	 3.5541
1397 	 3.5541
1398 	 3.5541
1399 	 3.5541
1400 	 3.5541
1401 	 3.5541
1402 	 3.5541
1403 	 3.5541
1404 	 3.5541
1405 	 3.5541
1406 	 3.5541
1407 	 3.5541
1408 	 3.5541
1409 	 3.5541
1410 	 3.5541
1411 	 3.5541
1412 	 3.5541
1413 	 3.5541
1414 	 3.5541
1415 	 3.5541
1416 	 3.5541
1417 	 3.5541
1418 	 3.5541
1419 	 3.5541
1420 	 3.5541
1421 	 3.5541
1422 	 3.5541
1423 	 3.5541
1424 	 3.5541
1425 	 3.5541
1426 	 3.5541
1427 	 3.5541
1428 	 3.5541
1429 	 3.5541
1430 	 3.5541
1431 	 3.5541
1432 	 3.5541
1433 	 3.5541
1434 	 3.5541
1435 	 3.5541
1436 	 3.5541
1437 	 3.5541
1438 	 3.5541
1439 	 3.5541
1440 	 3.5541
1441 	 3.5541
1442 	 3.5541
1443 	 3.5541
1444 	 3.5541
1445 	 3.5541
1446 	 3.5541
1447 	 3.5541
1448 	 3.5541
1449 	 3.5541
1450 	 3.5541
1451 	 3.5541
1452 	 3.5541
1453 	 3.5541
1454 	 3.5541
1455 	 3.5541
1456 	 3.5541
1457 	 3.5541
1458 	 3.5541
1459 	 3.5541
1460 	 3.5541
1461 	 3.5541
1462 	 3.5541
1463 	 3.5541
1464 	 3.5541
1465 	 3.5541
1466 	 3.5541
1467 	 3.5541
1468 	 3.5541
1469 	 3.5541
1470 	 3.5541
1471 	 3.5541
1472 	 3.5541
1473 	 3.5541
1474 	 3.5541
1475 	 3.5541
1476 	 3.5541
1477 	 3.5541
1478 	 3.5541
1479 	 3.5541
1480 	 3.5541
1481 	 3.5541
1482 	 3.5541
1483 	 3.5541
1484 	 3.5541
1485 	 3.5541
1486 	 3.5538
1487 	 3.5538
1488 	 3.5538
1489 	 3.5538
1490 	 3.5538
1491 	 3.5538
1492 	 3.5538
1493 	 3.5538
1494 	 3.5538
1495 	 3.5538
